"","X233_S233_L001_R1_001","X231_S231_L001_R1_001","X229_S229_L001_R1_001","X121_S121_L001_R1_001","X123_S123_L001_R1_001","X125_S125_L001_R1_001","X133_S133_L001_R1_001","X135_S135_L001_R1_001","X137_S137_L001_R1_001","X277_S277_L001_R1_001","X279_S279_L001_R1_001","X281_S281_L001_R1_001","X283_S283_L001_R1_001","X285_S285_L001_R1_001","X287_S287_L001_R1_001","X006_S6_L001_R1_001","X004_S4_L001_R1_001","X002_S2_L001_R1_001","X012_S12_L001_R1_001","X010_S10_L001_R1_001","X008_S8_L001_R1_001","X024_S24_L001_R1_001","X022_S22_L001_R1_001","X020_S20_L001_R1_001","X098_S98_L001_R1_001","X100_S100_L001_R1_001","X102_S102_L001_R1_001","X110_S110_L001_R1_001","X112_S112_L001_R1_001","X248_S248_L001_R1_001","X250_S250_L001_R1_001","X252_S252_L001_R1_001","X260_S260_L001_R1_001","X262_S262_L001_R1_001","X264_S264_L001_R1_001"
"IFNGR1_20346",2.01245011986481,2.95387754578966,1.83247068337293,10.4295378587441,8.24187156007231,0,0.817326244216361,1.23319471343619,6.10391221390039,1.20592897151126,0,1.66138937800786,4.06502724303497,2.13238475996158,3.63030566279349,1.97748048743991,4.59300739783811,3.34657252845059,5.41898199011634,3.48164895093687,4.42701317726446,7.10567560028865,8.14984412029028,4.26494676005006,0,5.42435337177269,3.02130838843743,6.35162029449287,4.30135159267105,2.13898456354416,3.64899422483217,5.0467285047472,2.20564742481102,15.2177212918408,49.4726218823814
"IFRD2_3246",34.2116520377017,28.0618366850018,26.8762366894696,38.2416388153949,22.6651467901989,47.7045982323293,58.0301633393616,62.8929303852457,64.0910782459541,53.0608747464956,47.8178342662302,54.8258494742595,42.2762833275636,29.8533866394621,50.8242792791089,41.5270902362381,42.4853184300025,43.5054428698577,28.6431905191864,36.5573139848371,32.2539531486411,32.4830884584624,37.0447460013195,31.2762762403671,37.1142328089878,37.9704736024088,43.8089716323427,55.4323225701196,46.7003887204285,44.2056809799126,33.3622329127513,40.9345756496162,31.6142797556247,26.0875222145842,20.6135924509923
"IGF1_25126",0,0,0.610823561124309,0,2.06046789001808,0,0,0,0,0,0.885515449374633,0,0.813005448606993,0,0.907576415698373,0,1.14825184945953,0,0,0,0.632430453894923,0,2.96357968010556,0,0,0.904058895295449,0,0,0,0,0.521284889261739,0,0,0,0
"IGF1_28421",0,0,0,0,0,0,0,0,0,0,0,0.830694689003932,0,0,0,0,0,0,0,0,0,1.01509651432695,0,0,1.54642636704116,0,0,0,0,0.712994854514719,0,0,0,0,0
"IGF1R_3254",95.9267890468892,116.678163058692,93.4560048520193,123.995616765068,107.14433028094,149.928737301606,152.022681424243,139.351002618289,182.100047714695,141.093689666818,140.796956450567,110.482393637523,99.9996701786602,107.68543037806,92.572794401234,158.198438995193,159.607007074874,150.595763780277,89.0261326947684,105.610018178418,111.940190339401,110.645520061638,130.397505924644,149.273136601752,128.353388464416,142.841305456681,129.1609336057,170.916327924535,139.486687362333,132.617042939738,128.75736764765,127.850455453596,116.164097706714,139.133451811116,115.436117725557
"IGF2BP2_3259",63.7275871290522,87.139387600795,80.0178865072845,27.8121009566508,41.2093578003615,30.6672417207831,76.8286669563379,81.3908510867886,50.8659351158366,97.6802466924123,84.1239676905901,68.9476591873264,54.4713650566685,46.9124647191548,50.8242792791089,77.1217390101565,57.4125924729763,41.8321566056324,138.571110890118,125.919637058883,100.556442169293,50.7548257163475,57.7898037620584,62.5525524807341,32.4749537078643,48.8191803459542,61.9368219629673,101.625924711886,99.5455654303871,60.6045626337511,67.2457507147644,79.6261608526781,52.9355381954646,30.4354425836816,24.7363109411907
"IGF2R_3263",289.792817260532,337.480509606469,251.048483622091,294.344735124555,352.340009193091,224.89310595241,414.384405817695,272.536031669398,496.451526730565,300.276313906305,303.731799135499,237.578681055125,247.153656376526,315.592944474314,225.986527508895,269.926086535548,370.885347375427,436.727714962802,294.947448319189,239.653502789488,174.550805274999,592.816364366939,300.803337530714,338.352442963971,375.781607191001,227.822841614453,209.225605899292,364.929456919954,176.355415299513,250.974188789181,226.237641939595,278.130815372735,271.294633251756,417.400355433347,321.572042235479
"IGFBP1_10877",0.670816706621603,1.47693877289483,0,1.15883753986045,0,0,0,2.46638942687238,1.01731870231673,0,0.885515449374633,0.830694689003932,0,0,0,0,0,0,2.322420852907,0.580274825156144,0,1.01509651432695,0,0,1.54642636704116,0,0,0,0.614478798953007,0.712994854514719,0.521284889261739,0,0,0,0
"IGFBP1_3266",0.670816706621603,0.738469386447415,0,0,0,0,0,2.46638942687238,0,0,0.885515449374633,0,1.62601089721399,0,0.907576415698373,0,1.14825184945953,0,0,0,0,1.01509651432695,0,1.42164892001668,1.54642636704116,0,1.51065419421871,0,0.614478798953007,0,0,0.560747611638578,1.47043161654068,2.17396018454868,0
"IGFBP3_3270",67.0816706621602,53.1697958242139,50.0875320121934,57.9418769930226,43.2698256903796,54.5195408369478,15.5291986401109,27.1302836955962,29.5022423671852,22.912650458714,26.565463481239,34.8891769381652,32.5202179442797,44.7800799591932,32.6727509651414,44.493310967398,64.3021035697335,36.8122978129565,73.5433270087217,62.6696811168636,51.8592972193837,92.3737828037525,49.6399596417681,49.757712200584,64.9499074157286,45.2029447647724,39.2770090496866,29.448421365376,30.7239399476503,14.9728919448091,16.1598315671139,14.0186902909645,35.2903587969764,84.7844471973987,127.804273196152
"IGFBP4_3271",4.69571694635122,8.86163263736898,6.10823561124309,5.79418769930226,4.12093578003615,6.81494260461847,8.17326244216361,3.69958414030857,8.13854961853385,7.23557382906758,2.6565463481239,4.98416813402359,8.13005448606993,3.19857713994237,7.26061132558698,4.94370121859978,1.14825184945953,1.6732862642253,3.09656113720934,10.4449468528106,4.42701317726446,5.07548257163475,5.18626444018472,7.10824460008342,3.09285273408232,1.8081177905909,1.51065419421871,4.04194018740455,5.53030919057706,3.56497427257359,5.21284889261739,2.80373805819289,3.6760790413517,4.34792036909737,8.24543698039691
"IGFBP6_26498",4.02490023972962,2.95387754578966,0.610823561124309,2.3176750797209,0,0,5.72128370951453,7.39916828061714,5.08659351158366,3.61778691453379,6.19860814562243,5.81486282302753,0.813005448606993,7.46334665986554,3.63030566279349,5.93244146231973,2.29650369891905,6.69314505690118,3.09656113720934,4.64219860124915,1.89729136168477,2.0301930286539,4.44536952015833,1.42164892001668,7.73213183520579,3.61623558118179,5.2872896797655,9.81614045512534,4.91583039162405,5.70395883611775,7.81927333892609,4.48598089310862,2.94086323308136,4.34792036909737,4.12271849019845
"IGFBP7_26667",24.1494014383777,20.6771428205276,32.9844723007127,22.0179132573486,22.6651467901989,27.2597704184739,103.800433015478,44.3950096837029,100.714551529356,36.1778691453379,30.9930407281121,31.5663981821494,26.0161743554238,26.6548094995198,14.521222651174,28.6734670678787,27.5580443870286,45.178729134083,59.6088018912797,94.0045216752954,33.5188140564309,33.4981849727894,26.67221712095,12.7948402801502,21.6499691385762,25.3136490682726,35.5003735641398,108.554965033151,46.0859099214755,29.2327890351035,27.6280991308722,26.9158853586518,30.8790639473543,15.2177212918408,41.2271849019845
"IGHG2_28164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632430453894923,0,0.740894920026389,0,0,0,0,0,0,0,0,1.12149522327716,0.735215808270341,0,0
"IGHMBP2_3275",18.1120510787833,11.8155101831586,7.94070629461602,17.3825630979068,16.4837431201446,20.4448278138554,9.80791493059633,7.39916828061714,13.2251431301175,10.8533607436014,15.9392780887434,6.64555751203146,11.3820762804979,6.39715427988475,18.1515283139675,16.8085841432392,16.0755258924334,15.0595763780277,13.934525117442,15.6674202792159,10.7513177162137,18.2717372578851,16.2996882405806,14.2164892001668,10.8249845692881,19.8892956964999,9.81925226242164,12.7032405889857,9.83166078324811,10.6949228177208,3.12770933557044,11.2149522327716,11.7634529323255,21.7396018454868,8.24543698039691
"IGKC_3281",0,0,0,0,0,0,0,0,0,0,0.885515449374633,0,0,0,0,0,0,0,0,1.16054965031229,0,0,0.740894920026389,0,0,0,0,0,0,0,0,0,0.735215808270341,2.17396018454868,0
"IGKV1_28187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24543698039691
"IGL_28225",0,0,0,0,0,0,0,2.46638942687238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IGLL5_26283",0.670816706621603,0,0,0,0,0,0,0,0,0,0.885515449374633,0,0,0,0,0,1.14825184945953,0,0,0.580274825156144,0.632430453894923,0,0,1.42164892001668,1.54642636704116,0,0,0,0.614478798953007,0,0,0,0,0,0
"IGLV1_28171",0,0,0,0,0,3.40747130230924,0,0,0,0,0,0,0.813005448606993,0,0,0,0,0,0,0.580274825156144,0,0,0.740894920026389,0,0,0,0,0,0,0,0,0,0,0,0
"IGLV2_28398",5.36653365297282,6.64622447802674,8.55152985574033,1.15883753986045,0,0,4.0866312210818,4.93277885374476,6.10391221390039,3.61778691453379,6.19860814562243,3.32277875601573,4.06502724303497,3.19857713994237,6.35303490988861,4.94370121859978,4.59300739783811,5.01985879267589,8.51554312732567,5.80274825156144,3.16215226947461,5.07548257163475,0.740894920026389,4.26494676005006,1.54642636704116,3.61623558118179,4.53196258265614,6.35162029449287,5.53030919057706,4.99096398160303,3.12770933557044,5.0467285047472,7.35215808270341,4.34792036909737,0
"IGSF6_10705",2.01245011986481,0.738469386447415,1.22164712224862,0,0,0,0,2.46638942687238,0,1.20592897151126,2.6565463481239,0.830694689003932,0.813005448606993,0,1.81515283139675,0,0,0,0.774140284302334,0,0,0,1.48178984005278,1.42164892001668,0,0.904058895295449,0,0,0.614478798953007,0.712994854514719,2.08513955704696,0.560747611638578,0.735215808270341,2.17396018454868,0
"IKBIP_27347",98.6100558733756,81.2316325092157,77.5745922627873,112.407241366464,127.749009181121,115.854024278514,41.6836384550344,50.5609832508838,56.969847329737,78.3853831482321,101.834276678083,93.0378051684404,99.9996701786602,119.413546557849,112.539475546598,73.1667780352767,82.6741331610859,93.7040307966165,55.738100469768,40.6192377609301,59.4484626661228,79.1775281175021,74.0894920026389,79.6123395209344,81.9605974531814,100.350537377795,76.2880368080451,40.9968219008176,52.2306979110056,104.810243613664,91.7461405100661,74.0186847362923,98.5189183082257,82.61048701285,57.7180588627783
"IKBIP_28307",0,0,0,1.15883753986045,0,0,0,0,0,0,0,0,0.813005448606993,0,0,0,0,0,0.774140284302334,2.32109930062458,2.52972181557969,4.0603860573078,1.48178984005278,1.42164892001668,0,2.71217668588635,1.51065419421871,1.15484005354416,0,0,0.521284889261739,0,0.735215808270341,4.34792036909737,12.3681554705954
"IKBKAP_3288",290.463633967154,340.434387152258,337.174605740619,410.2284891106,457.423871584013,333.932187626305,308.131994069568,341.594935621825,291.970467564902,350.925330709778,346.236540705481,414.516649812962,331.706223031653,441.403645312047,342.156308718287,264.982385316948,300.841984558396,399.915417149846,215.210999036049,210.059486706524,239.691142026176,264.940190239334,328.21644957169,321.292655923771,405.163708164783,363.43167590877,341.407847893429,252.90997172617,277.744417126759,404.98107736436,346.133166469795,334.205576536593,352.903587969764,334.789868420497,358.676508647265
"IKBKB_3289",4.02490023972962,5.16928570513191,3.66494136674586,6.95302523916271,12.3628073401085,20.4448278138554,5.72128370951453,11.0987524209257,12.2078244278008,4.82371588604505,7.08412359499706,5.81486282302753,9.75606538328392,6.39715427988475,7.26061132558698,7.90992194975965,5.74125924729763,3.34657252845059,19.3535071075583,12.185771328279,16.443191801268,15.2264477149043,3.70447460013195,8.52989352010011,6.18570546816463,9.04058895295449,9.06392516531229,13.2806606157578,8.60270318534209,5.70395883611775,4.17027911409391,5.0467285047472,11.0282371240551,8.69584073819474,12.3681554705954
"IKBKE_3290",0.670816706621603,0,0.610823561124309,0,2.06046789001808,13.6298852092369,1.63465248843272,1.23319471343619,0,2.41185794302253,0,1.66138937800786,0,0,0,0.988740243719956,1.14825184945953,0,0.774140284302334,2.90137412578072,1.89729136168477,1.01509651432695,0.740894920026389,1.42164892001668,0,0.904058895295449,0.755327097109357,1.73226008031624,0.614478798953007,0.712994854514719,0.521284889261739,1.12149522327716,1.47043161654068,0,0
"IKBKG_3291",21.4661346118913,19.2002040476328,14.0489419058591,28.9709384965113,20.6046789001808,23.8522991161647,11.4425674190291,18.4979207015429,16.2770992370677,15.6770766296464,16.824793538118,7.47625220103539,21.1381416637818,13.8605009397503,19.0591047296658,16.8085841432392,27.5580443870286,31.7924390202806,20.1276473918607,11.6054965031229,25.9296486096918,20.301930286539,23.7086374408445,36.9628719204338,29.382100973782,14.4649423247272,17.3725232335152,18.4774408567065,15.3619699738252,14.2598970902944,18.2449711241609,12.3364474560487,14.7043161654068,28.2614823991329,32.9817479215876
"IKZF1_3292",0,0,0,0,0,0,0,0,2.03463740463346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IKZF1_3293",0.670816706621603,0,0,0,0,13.6298852092369,0,1.23319471343619,1.01731870231673,0,0,0.830694689003932,0.813005448606993,0,1.81515283139675,0,0,0,0,0.580274825156144,0,10.1509651432695,0.740894920026389,0,1.54642636704116,0,0,0.577420026772079,0.614478798953007,0,0,0.560747611638578,1.47043161654068,4.34792036909737,4.12271849019845
"IKZF1_3294",0.670816706621603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577420026772079,0,0,0,0,0,0,0
"IL10_25731",0.670816706621603,0.738469386447415,0,0,0,0,0,0,2.03463740463346,0,0.885515449374633,2.4920840670118,1.62601089721399,0,0.907576415698373,0,0,0,0,0,0,0,0,2.84329784003337,1.54642636704116,0.904058895295449,3.02130838843743,0,1.22895759790601,1.42598970902944,0,1.68224283491573,0.735215808270341,0,0
"IL10_28432",0,0,0,0,0,0,0,0,0,0,0.885515449374633,0,0.813005448606993,0,0,0,1.14825184945953,0,0,1.16054965031229,0,0,1.48178984005278,0,0,0,0.755327097109357,0,0,0,0,0,0.735215808270341,0,0
"IL10RA_24492",0.670816706621603,0.738469386447415,1.22164712224862,0,0,0,0.817326244216361,1.23319471343619,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01509651432695,0,0,0,0,0,0,0,0.712994854514719,0,0,0.735215808270341,0,4.12271849019845
"IL12RB1_28419",0,0.738469386447415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904058895295449,0,0,0,0,0,0,0,0,0
"IL13_14468",0,0,1.22164712224862,0,0,0,0,2.46638942687238,4.06927480926692,0,0,0,2.43901634582098,0,0,1.97748048743991,1.14825184945953,1.6732862642253,0,0.580274825156144,0,0,0,0,0,3.61623558118179,0,0,0,0,0,0,0.735215808270341,0,0
"IL13RA1_3309",48.969619583377,50.2159182784242,86.1261221185276,42.8769889748367,70.0559082606146,54.5195408369478,55.5781846067125,59.1933462449371,62.0564408413206,86.826885948811,69.955720500596,90.5457211014286,66.6664467857734,60.7729656589051,86.2197594913454,86.0204012036362,49.3748295267596,68.6047368332371,113.798621792443,109.671941954511,81.5835285524451,66.9963699455787,61.4942783621903,59.7092546407008,64.9499074157286,66.9003582518632,73.2667284196076,68.7129831858774,71.2795406785488,55.613598652148,45.3517853657713,49.9065374358335,60.287696278168,60.8708851673632,49.4726218823814
"IL18_22992",0,2.21540815934225,0.610823561124309,2.3176750797209,0,3.40747130230924,1.63465248843272,2.46638942687238,1.01731870231673,1.20592897151126,0.885515449374633,2.4920840670118,0.813005448606993,2.13238475996158,0,2.96622073115987,1.14825184945953,0,1.54828056860467,1.16054965031229,1.89729136168477,1.01509651432695,1.48178984005278,0,0,0,0.755327097109357,0,0,1.42598970902944,1.56385466778522,0,0,0,0
"IL18R1_28357",0,0,0,0,0,0,0,0,0,0,2.6565463481239,0,0,0,0,0,1.14825184945953,0,0.774140284302334,0.580274825156144,0,1.01509651432695,0,0,0,0,0,0.577420026772079,0,0,1.04256977852348,0,0.735215808270341,0,0
"IL1A_22714",4.02490023972962,0.738469386447415,0.610823561124309,5.79418769930226,6.18140367005423,3.40747130230924,0.817326244216361,11.0987524209257,2.03463740463346,3.61778691453379,0.885515449374633,0,0.813005448606993,0,0.907576415698373,0.988740243719956,0,0,0.774140284302334,0,0,1.01509651432695,1.48178984005278,0,0,0.904058895295449,0,0.577420026772079,0,0,1.04256977852348,1.12149522327716,2.20564742481102,0,8.24543698039691
"IL1B_3325",2.01245011986481,0.738469386447415,0,1.15883753986045,2.06046789001808,3.40747130230924,0,0,0,0,0,0,0.813005448606993,0,0,0.988740243719956,1.14825184945953,0,0.774140284302334,0,0,1.01509651432695,2.22268476007917,1.42164892001668,0,0.904058895295449,1.51065419421871,0,0.614478798953007,0.712994854514719,0.521284889261739,1.68224283491573,0,0,0
"IL1R1_21162",1.34163341324321,1.47693877289483,4.27576492787016,9.27070031888361,6.18140367005423,6.81494260461847,1.63465248843272,8.63236299405333,2.03463740463346,4.82371588604505,4.42757724687316,3.32277875601573,4.87803269164196,3.19857713994237,6.35303490988861,5.93244146231973,4.59300739783811,1.6732862642253,2.322420852907,4.06192377609301,4.42701317726446,3.04528954298085,2.96357968010556,2.84329784003337,4.63927910112348,4.52029447647724,3.77663548554679,2.30968010708831,3.68687279371804,2.85197941805887,4.17027911409391,3.36448566983147,0.735215808270341,6.52188055364605,4.12271849019845
"IL20_16401",0,0,0,0,0,0,0,0,0,0,0,0,0.813005448606993,1.06619237998079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17396018454868,0
"IL2RB_24111",0.670816706621603,0,0,0,0,0,0,1.23319471343619,2.03463740463346,0,0,0.830694689003932,0.813005448606993,0,0,0.988740243719956,0,0,0,0,0,0,0,0,0,0.904058895295449,0,0,0,0,0.521284889261739,0,0,0,0
"IL2RG_15624",0,0,0.610823561124309,2.3176750797209,0,0,0,1.23319471343619,1.01731870231673,0,0.885515449374633,0,0,0,0,0,0,0,0.774140284302334,0,0,1.01509651432695,0,0,0,0,0.755327097109357,1.15484005354416,0,0,0.521284889261739,0,0,0,0
"IL36B_19480",0,0,0.610823561124309,0,0,0,0,0,0,1.20592897151126,1.77103089874927,0,0,0,0,0,0,0,0,0,0,0,1.48178984005278,0,0,0,0,0,0,0,0,0,0,0,0
"IL4_14330",0.670816706621603,0,0,0,2.06046789001808,0,0,1.23319471343619,1.01731870231673,0,0.885515449374633,0.830694689003932,0,0,0,0,0,0,0.774140284302334,0,0,1.01509651432695,0.740894920026389,0,1.54642636704116,0.904058895295449,0,0,0,0,0,0,0.735215808270341,0,0
"IL4R_3339",3.35408353310801,0,1.22164712224862,2.3176750797209,6.18140367005423,3.40747130230924,1.63465248843272,3.69958414030857,4.06927480926692,1.20592897151126,2.6565463481239,4.15347344501966,1.62601089721399,0,2.72272924709512,2.96622073115987,4.59300739783811,1.6732862642253,2.322420852907,5.2224734264053,5.05944363115938,2.0301930286539,3.70447460013195,0,3.09285273408232,2.71217668588635,2.26598129132807,2.30968010708831,3.68687279371804,2.85197941805887,2.08513955704696,2.80373805819289,2.20564742481102,0,0
"IL6_3341",0,0,0,0,0,0,0,0,0,0,1.77103089874927,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54642636704116,0,0,0,0,0,0,0,0,0,0
"IL7R_3347",0.670816706621603,0.738469386447415,0.610823561124309,0,0,0,0,0,0,0,0,0,0.813005448606993,0,0,0,0,0,0,0.580274825156144,0.632430453894923,0,0.740894920026389,0,0,0,1.51065419421871,0,1.22895759790601,0,0.521284889261739,0,0,0,0
"IL8_14324",2.01245011986481,1.47693877289483,1.22164712224862,5.79418769930226,0,0,2.45197873264908,6.16597356718095,4.06927480926692,0,4.42757724687316,0.830694689003932,3.25202179442797,2.13238475996158,3.63030566279349,0,5.74125924729763,1.6732862642253,3.87070142151167,0.580274825156144,0.632430453894923,2.0301930286539,0.740894920026389,1.42164892001668,4.63927910112348,1.8081177905909,0.755327097109357,5.77420026772079,1.22895759790601,2.85197941805887,5.21284889261739,11.2149522327716,3.6760790413517,2.17396018454868,0
"ILF2_3354",338.091620137288,329.357346355547,256.54589567221,417.181514349762,407.972642223579,425.933912788655,241.111242043826,352.69368804275,282.814599244051,237.568007387719,307.273860932997,201.858809427956,356.90939193847,400.888334872777,395.703317244491,446.91059016142,430.594443547322,309.55795888168,399.456386700004,400.969904182896,466.101244520558,384.721578929914,403.787731414382,369.628719204338,451.556499176018,442.084799799474,404.099996953506,348.761696170335,365.614885377039,168.979780519988,200.173397476508,196.261664073502,362.461393477278,502.184802630746,490.603500333616
"ILK_3355",248.872998156615,314.587958626599,185.69036258179,679.078798358224,572.810073425026,449.786211904819,231.30332711323,299.666315364994,258.39895038845,302.688171849327,397.59643676921,367.167052539738,428.453871415885,443.536030072009,551.806460744611,356.935227982904,559.198650686789,466.846867718857,164.891880556397,178.144371322936,211.231771600904,320.770498527316,406.751311094488,420.808080324939,671.149043295863,480.055273401883,394.280744691084,296.793893760848,320.757933053469,389.295190565036,358.122718922815,342.056043099533,444.070348195286,586.969249828145,709.107580314134
"INHA_21252",15.4287842522969,19.9386734340802,23.2112953227237,6.95302523916271,6.18140367005423,6.81494260461847,13.8945461516781,14.7983365612343,12.2078244278008,6.02964485755632,4.42757724687316,9.13764157904326,4.87803269164196,4.26476951992316,8.16818774128535,18.7860646306792,20.6685332902715,5.01985879267589,65.027783881396,53.9655587395214,19.6053440707426,13.1962546862504,15.5587933205542,7.10824460008342,4.63927910112348,3.61623558118179,8.30859806820293,21.941961017339,9.2171819842951,7.8429433996619,9.90441289597305,12.8971950676873,7.35215808270341,4.34792036909737,4.12271849019845
"INHBA_21251",0.670816706621603,5.16928570513191,10.3840005391133,5.79418769930226,4.12093578003615,20.4448278138554,23.7024610822745,11.0987524209257,23.3983301532848,16.8830056011577,8.85515449374633,9.96833626804719,6.50404358885594,4.26476951992316,11.7984934040788,8.8986621934796,17.2237777418929,31.7924390202806,12.3862445488373,12.185771328279,8.85402635452892,14.2113512005773,6.6680542802375,18.4814359602169,4.63927910112348,13.5608834294317,9.81925226242164,19.6322809102507,8.60270318534209,9.98192796320606,11.4682675637583,17.9439235724345,11.0282371240551,6.52188055364605,37.1044664117861
"INPP1_3376",2.01245011986481,1.47693877289483,1.22164712224862,0,0,3.40747130230924,5.72128370951453,1.23319471343619,1.01731870231673,3.61778691453379,2.6565463481239,3.32277875601573,1.62601089721399,0,0,4.94370121859978,1.14825184945953,0,4.644841705814,6.96329790187373,3.79458272336954,1.01509651432695,0,2.84329784003337,0,4.52029447647724,3.02130838843743,6.92904032126494,3.68687279371804,2.85197941805887,1.56385466778522,0.560747611638578,1.47043161654068,2.17396018454868,8.24543698039691
"INPP4B_3379",24.8202181449993,24.3694897527647,20.7680010782265,215.543782414044,119.507137621048,105.631610371586,17.9811773727599,16.0315312746705,36.6234732834023,31.3541532592928,31.8785561774868,34.8891769381652,61.7884140941315,68.2363123187706,59.9000434360926,113.705128027795,145.82798488136,87.0108857397154,34.836312793605,37.7178636351494,45.5349926804344,82.222817660483,169.664936686043,96.6721265611346,106.70341932584,134.704775399022,82.3306535849199,61.7839428646124,64.5202738900657,19.9638559264121,19.8088257919461,33.0841090866761,102.194997349577,269.571062884037,218.504079980518
"INS_3382",0,0.738469386447415,0,2.3176750797209,2.06046789001808,0,0,3.69958414030857,0,0,0,0,0,0,0,0,0,1.6732862642253,0,0,0,2.0301930286539,0,0,0,0,0,0,0,0,0,0,0,0,0
"INSIG1_3385",24.8202181449993,31.0157142307914,25.0437660060967,27.8121009566508,14.4232752301265,20.4448278138554,44.1356171876835,39.4622308299581,67.1430343529043,26.5304373732478,27.4509789306136,27.4129247371298,22.7641525609958,31.9857713994237,21.7818339767609,24.7185060929989,40.1888147310834,41.8321566056324,21.6759279604653,27.2729167823388,27.1945095174817,614.133391167805,54.0853291619264,32.6979251603838,24.7428218726585,20.7933545917953,35.5003735641398,45.0387620882221,24.5791519581203,24.9548199080151,32.3196631342278,24.6728949120974,14.7043161654068,19.5656416609382,20.6135924509923
"INSL3_28358",3.35408353310801,2.21540815934225,0.610823561124309,132.107479544091,14.4232752301265,40.8896556277108,6.53860995373089,278.702005236579,157.684398859093,8.44150280057884,0,0.830694689003932,0.813005448606993,2.13238475996158,0,9.88740243719956,1.14825184945953,33.4657252845059,12.3862445488373,0.580274825156144,1.26486090778985,10.1509651432695,5.92715936021111,32.6979251603838,0,41.5867091835906,15.1065419421871,1.73226008031624,3.07239399476503,9.98192796320606,0,3.36448566983147,2.20564742481102,2.17396018454868,0
"INTS3_3388",16.0996009589185,19.2002040476328,14.6597654669834,8.11186277902316,0,3.40747130230924,16.3465248843272,12.3319471343619,20.3463740463346,15.6770766296464,15.9392780887434,5.81486282302753,4.87803269164196,6.39715427988475,10.8909169883805,24.7185060929989,13.7790221935143,8.36643132112648,26.3207696662794,16.8279699295282,16.443191801268,18.2717372578851,11.8543187204222,12.7948402801502,4.63927910112348,6.32841226706814,13.5958877479684,20.2097009370228,9.2171819842951,9.98192796320606,7.29798844966435,7.28971895130152,12.4986687405958,4.34792036909737,8.24543698039691
"IPO13_3398",4.02490023972962,5.16928570513191,4.27576492787016,4.6353501594418,2.06046789001808,10.2224139069277,3.26930497686544,11.0987524209257,9.15586832085058,9.6474317720901,6.19860814562243,8.30694689003932,9.75606538328392,14.9266933197311,8.16818774128535,12.8536231683594,8.03776294621669,10.0397175853518,11.612104264535,15.6674202792159,11.3837481701086,9.13586862894255,2.96357968010556,1.42164892001668,6.18570546816463,6.32841226706814,8.30859806820293,10.3935604818974,12.2895759790601,2.85197941805887,4.17027911409391,3.92523328147005,2.94086323308136,10.8698009227434,0
"IPO5_3401",76.4731045548627,57.6006121428984,66.5797681625497,108.930728746882,138.051348631211,109.039081673896,63.7514470488761,77.69126694648,66.1257156505875,53.0608747464956,54.0164424118526,53.1644600962517,95.9346429356252,133.274047497599,106.18644063671,147.322296314273,79.2293776127073,118.803324759996,161.795319419188,107.931117479043,146.723865303622,121.811581719234,131.879295764697,116.575211441368,103.610566591758,134.704775399022,143.512148450778,97.0065644977092,106.30483221887,28.5197941805887,41.1815062516774,47.6635469892791,101.459781541307,150.003252733859,148.417865647144
"IQGAP1_3404",63.0567704224306,64.9853060073726,83.6828278740304,68.3714148517666,59.7535688105242,51.1120695346385,70.290057002607,56.7269568180648,61.0391221390039,78.3853831482321,66.4136587030974,75.5932166993578,74.7965012718434,67.1701199387898,45.3788207849186,37.5721292613583,90.7118961073026,61.9115917763359,48.770837911047,57.4472076904583,61.3457540278075,85.2681072034638,84.4620208830084,65.3958503207675,58.764201947564,43.3948269741815,52.1175697005456,50.8129623559429,47.3148675193815,72.0124803059866,61.5116169328852,81.8691512992324,61.0229120864383,67.3927657210092,57.7180588627783
"IRF7_3410",2.68326682648641,0.738469386447415,1.22164712224862,0,0,0,0.817326244216361,2.46638942687238,3.05195610695019,1.20592897151126,0,0.830694689003932,0,0,0,2.96622073115987,0,0,2.322420852907,1.16054965031229,1.89729136168477,0,0.740894920026389,0,1.54642636704116,0,0.755327097109357,2.88710013386039,1.84343639685902,0,1.04256977852348,0.560747611638578,0,0,0
"IRF8_20223",0.670816706621603,0.738469386447415,0,0,2.06046789001808,0,1.63465248843272,1.23319471343619,1.01731870231673,0,3.54206179749853,0,0,0,0,0,0,0,0,2.90137412578072,0,0,0,4.26494676005006,0,1.8081177905909,0,1.15484005354416,1.22895759790601,0,0.521284889261739,0,0,0,0
