"","id","hillup_pod","gnlsup_pod","hilldown_pod","gnlsdown_pod","aic_ucnst","aic_uhill","aic_ugnls","aic_dcnst","aic_dhill","aic_dgnls","res.var_ucnst","res.var_uhill","res.var_ugnls","res.var_dcnst","res.var_dhill","res.var_dgnls","LL4_POD","LL4_AIC","LL4_RSS","LL4_PODSE"
"59","Dofetilide/CLIC4_1388",-0.41035761277566,-0.410364188277665,NA,NA,14.5420762788286,11.3799153905631,15.3799154239891,14.5420762788286,NA,NA,0.0909020911697822,0.0690608770893789,0.0690609331014696,0.0909020911697822,NA,NA,-0.710610918452116,13.6692298573776,1.75302645464687,5.24582031458871
"60","Dofetilide/CNKSR3_10480",NA,NA,-1.64639368258363,-1.55356230640084,18.5571912042953,24.557191204302,28.5571912488521,18.5571912042953,7.93963724236309,10.2164890186527,0.111593927725816,0.111593927726236,0.111593928163375,0.111593927725816,0.0589801479491991,0.0570289014482911,-1.89810332923138,10.0913963932941,1.52765627956039,0.713465712597975
"61","Dofetilide/CNN1_12800",NA,NA,-1.1985014283965,-1.21061712568952,16.6844645421957,22.6844645389062,26.6844645905067,16.6844645421957,-25.3145367324493,-21.3145338108248,0.20741474855674,0.207414748562331,0.207414759740799,0.20741474855674,0.0166473016005951,0.0166472989175512,-1.81423950752477,-22.7693709714605,0.431649677960513,0.0982919639390287
"62","Dofetilide/CNN3_11840",-1.56923897279077,-1.56927231493518,NA,NA,10.4736829191615,2.77095298827409,6.77095301644411,10.4736829191615,NA,NA,0.0872384307776558,0.0660894235425865,0.066089494865352,0.0872384307776558,NA,NA,-1.7196168696266,12.1266978210877,1.65204768823746,NA
"63","Dofetilide/COL16A1_11319",NA,NA,-0.979249517292333,-0.979246540132686,4.26029289755797,NA,NA,4.26029289755797,-8.19581402876468,-4.19581398036594,0.0702532689186874,NA,NA,0.0702532689186874,0.0293830050026261,0.0293829928105466,-1.31951195147732,-8.05567250921911,0.760157621077977,NA
"64","Dofetilide/COL5A2_1483",NA,NA,-1.16267518351837,-1.1626704602376,37.247563473933,NA,NA,37.247563473933,32.9229410638717,36.9229410709596,0.194788343155922,NA,NA,0.194788343155922,0.129365672906762,0.129365671333232,-1.11044361589004,30.470332358167,3.34524504141752,0.612973785115367
"65","Dofetilide/COMT_20113",NA,NA,-0.989156017376541,-0.989152662908645,6.38976955525991,NA,NA,6.38976955525991,-2.286370485541,1.71362955138456,0.068546049983081,NA,NA,0.068546049983081,0.0427465853264946,0.0427465821297599,-1.13376168162993,1.52197747152,1.09871540314641,NA
"66","Dofetilide/CSRP1_1611",NA,NA,-1.48191913970768,-1.14694868597508,44.9442427877691,50.9442427858416,54.9386557299768,44.9442427877691,34.5209278834671,37.8116218116793,0.306535630215815,0.306535630222339,0.306809845281033,0.306535630215815,0.181203957281339,0.179212042173575,-1.86258986086148,39.3357687658836,4.70449422680713,NA
"67","Dofetilide/CTPS1_16302",-1.00174091965289,-1.00188937225609,NA,NA,9.57688508418556,3.55646123178461,7.50622437029271,9.57688508418556,NA,NA,0.0709873450035248,0.0433477866153846,0.0432944933029238,0.0709873450035248,NA,NA,-1.00970687598215,2.1590626792759,1.12597008208101,0.0522967392972467
"68","Dofetilide/DAXX_1756",-1.03351946102843,-1.03920588901177,NA,NA,26.2330365874679,17.4283681156314,21.4248749422149,26.2330365874679,32.2330365875203,36.227583678036,0.144331980168701,0.080880154277491,0.080874395575425,0.144331980168701,0.144331980172396,0.144115232054143,-1.10991951501836,18.2199380607643,2.08834301446766,0.148750428006442
"69","Dofetilide/DECR1_1831",-1.10242300528737,-1.10343536261326,NA,NA,20.4499626175946,16.2957612879702,20.2957614148981,20.4499626175946,NA,NA,0.103965332103995,0.0715072178379502,0.0715072198907243,0.103965332103995,NA,NA,-1.49211133144319,15.0165273842196,1.84626159020346,NA
"70","Dofetilide/DEPDC1_16570",-1.01665688337222,-1.01775733230913,NA,NA,46.3538089252757,43.7379989669793,47.7380011471752,46.3538089252757,52.35380892324,55.7472058498227,0.289207690232713,0.218001715094702,0.218001724749395,0.289207690232713,0.289207690247001,0.288625961369991,-1.09859273667597,43.7987399066902,5.58548353651765,1.02012806279952
"71","Dofetilide/DEPDC1_27104",-1.22735801889004,-1.2153409458311,NA,NA,36.447830125133,28.7984889791416,32.3298438324969,36.447830125133,NA,NA,0.204138171387698,0.121344575226896,0.12041249981226,0.204138171387698,NA,NA,-1.16395476131547,28.6059026310768,3.11376034910924,0.184959785114856
"72","Dofetilide/DEPDC1B_1847",-1.34082991474366,-1.34082333589774,NA,NA,53.229301179776,42.8390348114818,46.8390348185924,53.229301179776,NA,NA,0.407289629175232,0.234414386264258,0.234413685761482,0.407289629175232,NA,NA,-1.63237430415634,45.3090623610322,5.91954940306438,0.477775855320189
"73","Dofetilide/DHFR_18547",-1.30498240367283,-1.30497864619392,NA,NA,22.7385656975866,13.711298963806,17.7112990121871,22.7385656975866,NA,NA,0.129631213027918,0.0758189239605675,0.0758188463252366,0.129631213027918,NA,NA,-1.39421543437894,15.6212415516426,1.88970563781192,0.45876419895602
